"dates","title"
2007-10-04,"Nadine, du bist eine Fußballgöttin"
2007-09-21,"Wie im Rausch"
2007-09-30,"Kopfweh und Schlamassel"
2007-09-21,"Chelsea von der Küste"
2007-09-28,"Dreimal Klose"
2007-09-21,"Ist doch Ehrensache!"
2007-09-20,"Verpatzter Auftakt"
2007-09-17,"Quo vadis, FC"
2007-08-31,"Kleine wollen groß sein"
2007-09-05,"Der Meister ist zurück"
2007-08-31,"Tradition statt Scheckbuch"
2007-08-24,"Luftakrobaten und Zauberer"
2007-08-25,"Viel Kampf, wenig Gloria"
2007-08-17,"Griechenland verhängt Notstand"
2007-08-20,"Reumütiger Matchwinner"
2007-08-17,"Alles Ehrenmänner"
2018-06-28,"Nachspiel. Die Bundesligakolumne"
2007-08-11,"Tor, Tor, Tor!"
2007-08-10,"Fußball-Emotionen"
2012-05-16,"Bayern marschiert an die Spitze"
2007-08-03,"Vorspiel - zum Stand der Liga und zur Lage der Nation"
2007-06-29,"So viel Neues"
2007-06-28,"Unsere Favoriten"
2007-06-15,"""Mit 50 Euro 40.000 Euro gewonnen"""
2007-06-03,"Wieder am Ball"
2009-09-02,"Fútbol Emoción"
2007-05-22,"Königsjahr für Kiel"
2007-05-21,"Vielen Dank für die Blumen"
2007-05-21,"Schmutz am Stiefel"
2007-05-20,"Glückwunsch Stuttgart!"
2007-05-18,"Acht Minuten im Mai"
2007-05-11,"Schwaben regier'n die Welt"
2007-04-20,"Stuttgart ist Meister"
2007-05-16,"Herzschlagfinale"
2007-05-15,"Fußball-Visionen"
2007-05-15,"Die Angst vor dem Trainer"
2007-05-15,"Der Meister-Komplex"
2007-05-14,"Londoner Fußball-Geografie"
2007-05-14,"Oettinger und das badische Derby"
2007-05-14,"Klose an die Isar!"
2007-05-11,"Jahrhunderttor in Bremen, Rettung für die Bayern"
2007-05-12,"Keiner will"
2007-05-12,"Stuttgart lacht, Schalke weint"
2007-05-04,"Stuttgart ist Spitze"
2007-04-29,"Lebenslang Grün-Weiß"
2007-04-27,"Titelrennen weiter offen"
2007-04-20,"""Geduld kann man trainieren"""
2007-04-16,"Werder Bremen patzt"
2007-04-13,"Verlieren gilt nicht"
2007-04-06,"Starkes Spitzenduo, schwache Bayern"
2007-03-30,"Der Meister aus dem Osten"
2007-04-02,"Schalke auf Titelkurs"
2007-03-30,"Liga im Torrausch"
2007-03-29,"Bayern siegen ohne Dusel"
2007-03-24,"Time to say Comeback"
2007-03-21,"Gipfeltreffen der Großmäuler"
2007-03-19,"Der Fußball-Professor"
2007-03-12,"Ein entspannter Bundestrainer"
2007-03-07,"Der Magier"
2007-03-05,"Die Null muss stehen"
2007-02-26,"Ruhestand mit 37?"
2007-02-16,"""Nicht nur ein Törchen"""
2007-02-16,"Hauptstadt im Größenwahn"
2007-02-16,"Bischöfliche Blutgrätsche"
2007-02-13,"Der wahre Prinz"
2007-02-12,"""Leipzig war eine Ausnahme"""
2009-09-02,"Ist Erfolg käuflich?"
2007-02-07,"Ein symbolischer Akt"
2007-02-06,"Weicheieralarm im Stadion"
2007-02-06,"""Das sind unsere Feinde"""
2007-02-05,"Ehrgeizige Ziele"
2007-02-03,"Verrückte Insel"
2009-09-02,"""Wie im Gefängnis"""
2007-01-30,"Methode Klinsmann"
2007-01-29,"""Fußball ist nicht erklärbar"""
2007-01-28,"Abgeschliffen"
2006-12-22,"Mit Klopp und Glück"
2006-12-09,"Arme Bayern"
2006-11-26,"Triumph ohne Jubel"
2006-11-17,"Schmerz und Gloria"
2006-11-21,"Zur Geduld verdammt"
2006-11-08,"""Seine Leistung war brutal"""
2006-10-17,"Der Lautsprecher ist zurück"
2006-09-26,"""Feuer, Feuer, Feuer"""
2006-09-12,"Von den Bayern gelernt"
2006-08-28,"Bayern setzt sich ab"
2006-08-24,"Aus der Krise schießen"
2006-08-22,"""Schickt den Mann in die Pampa!"""
2006-07-06,"Alle jagen den Club"
2006-07-01,"Pech für Werder"
2006-06-24,"Doppelte Probleme"
2006-06-22,"Knallrote Trikots und andere Kunst"
2006-06-22,"Beckham verspricht Power-Fußball"
2006-06-22,"Eine Mannschaftskritik"
2006-06-22,"Kein Sieger in Nürnberg"
2006-06-22,"In europäischer Mission"
2006-06-22,"""Beckham soll Trikots verkaufen"""
2006-06-22,"Rettung in der letzten Minute"
2006-06-21,"Neun gegen Zehn"
2006-06-21,"Nichts bleibt uns erspart"
2006-06-20,"Dampfwalze mit Spritmangel"
2006-06-19,"Trotz Rooney"
2006-06-19,"Sommerfußball"
2006-06-19,"Deutschland-England?"
2006-06-19,"Das Lachen vergangen"
2006-06-18,"Minimaler Aufwand, maximale Ausbeute"
2006-06-18,"Ansehen wieder herstellen"
2006-06-18,"Frankreich fahrlässig"
2006-06-17,"Rückschlag für Italien"
2006-06-16,"""Tag der Wahrheit"""
2006-06-16,"Ein historischer Tag"
2006-06-16,"Ghana sensationell!"
2006-06-16,"Klinsmanns Welt"
2006-06-15,"Kurz vor Schluss ein Tor"
2006-06-13,"Die neuen Deutschen?"
2006-06-13,"Glanzvolle Gauchos"
2006-06-13,"Deutschland im Achtelfinale"
2006-06-13,"Zum Siegen verdammt"
2006-06-13,"Nicht auffallen, nur gewinnen"
2006-06-12,"Viva Italia!"
2006-06-12,"Eine Demonstration"
2006-06-12,"Squadra: Va bene!"
2006-06-08,"Blau-weiße Chirurgen"
2006-06-06,"Schade, dass sie rausfliegen"
2006-05-17,"Paraguay (Guaraníes)"
2006-05-17,"Hools im Unterholz"
2006-05-10,"Fußball-WM und Ferienende"
2006-04-19,"Furioses Finale"
2006-04-12,"Stillstand vor dem Anpfiff"
2006-04-12,"Bayern ist Meister"
2006-03-23,"Bayern hält Kurs"
2006-03-23,"Reaktionen"
2013-11-08,"Nur noch vier Punkte"
2006-03-15,"Ode an den Schlenzer"
2006-03-15,"Der Tod geht in Führung"
2006-03-15,"Schwere Anschuldigung"
2006-03-08,"Achtelfinal Zusammenfassung"
2006-02-15,"Der Kampf um den Titel ist eröffnet"
2006-02-15,"Achtelfinal Zusammenfassung - Italienische Wochen, das Ende einer Galaxie und einmal Nachsitzen..."
2006-01-26,"Raus aus der Tiefebene"
2006-01-25,"„Ich genieße es als Harley-Rocker“"
2009-09-02,"Ägypten im Finale"
2005-12-21,"Zwei Drittel Sport, ein Drittel Schau"
2005-12-07,"Köln und Duisburg zweitklassig"
2005-11-16,"Jahresrückblick"
2005-11-09,"Rotation auf der Trainerbank"
2005-11-09,"Deutsch für Ballkünstler"
2005-11-09,"Reife Leistung"
2005-11-09,"Mittel gegen das ""Werder-Syndrom"" gesucht"
2005-11-03,"Ende der Treueschwüre"
2005-10-27,"Bayern führt, Verfolger scheitern"
2005-10-12,"Häppchen mit Millionenwert"
2005-10-12,"Platz da für  die Fifa!"
2005-10-12,"Mythische Gegenwart"
2005-10-12,"Hertha holt Punkt in Genua"
2005-10-12,"""Bomber der Nation"" wird 60"
2005-10-12,"""Keine Trainerdiskussion..."
2005-09-15,"""Kein Kriegsschauplatz"""
2005-09-14,"Frankreich, Schweden und Serbien qualifiziert"
2005-09-14,"Die Großen zittern"
2005-07-28,"Der  Werbeblock"
2005-06-23,"Ergebnisse 8. Spieltag"
2005-05-25,"Ideengeber und Torschütze"
2005-05-25,"So wollen sie spielen"
2005-05-04,"Kopf ab zum Schuss"
2005-05-04,"Der 35. Spieltag"
2005-05-04,"Der 35. Spieltag"
2005-04-28,"In der Nachspielzeit"
2005-04-28,"In der Nachspielzeit"
2005-04-28,"Letzte Entscheidung vertagt"
2005-04-21,"Schönwetter-Fußballer"
2005-04-21,"Schönwetter-Fußballer"
2005-04-20,"Plötzlich schon Meister"
2005-04-14,"Die 87. Minute"
2005-04-14,"Die 87. Minute"
2005-04-06,"Offenbarung in den Schlussminuten"
2005-04-06,"Politik des Zufalls"
2005-04-06,"Politik des Zufalls"
2005-04-06,"Spielernaturen"
2005-03-31,"Spielernaturen"
2005-03-31,"Hand in Hand in Richtung Titel"
2005-03-10,"Glücklich, aber verdient"
2005-03-10,"Die Affäre Mainz"
2005-03-03,"Die Affäre Mainz"
2005-02-16,"Abstieg Ost"
2005-02-07,"Viele Tore – das wichtigste dank Gott"
2005-02-03,"Wochen der Entscheidung"
2005-02-03,"Irren bleibt menschlich"
2005-01-27,"Ein Spitzenspiel, das keines war"
2005-01-27,"Im Abstiegskampf"
2005-01-20,"In der Spielhölle"
2005-01-20,"Ein Glück, dass noch gespielt wird"
2005-01-20,"Spiel ohne Grenzen"
2005-01-20,"""Ich habe nicht mehr  so viel Zeit"""
2005-01-20,"Ich habe nicht mehr so viel Zeit"
2004-12-30,"Skandalös in die Rückrunde"
2004-12-30,"Vorwürfe, Vermutungen und Vorschläge"
2004-12-22,"Die Bundesliga öffnet wieder ihre Tore"
2004-12-16,"Wer patzt am letzten Spieltag?"
2004-10-14,"Aufsteigen macht ja auch Spaß"
2004-09-23,"Weltklassenreise"
2004-04-22,"Ende des Gute-Laune-Trips?"
2004-03-25,"""Ich knirsche nachts mit den Zähnen"""
2004-03-11,"Meins!"
2004-01-29,"Thomas Schaaf, Fastmeister"
2004-01-15,"Serie A"
2003-11-20,"Wie man  in Deutschland spielt"
2003-10-23,"Größenwahn AG"
2003-10-23,"Wer kann jetzt noch helfen?"
2003-09-18,"Nach oben offen"
2003-07-31,"""Letzte Ölung"""
2003-07-23,"Kurz vor Spielende"
2003-07-03,"Der Nürnberger Dichter"
2003-06-18,"Die Ball-AG"
2003-05-22,"Fußball-EM in Portugal"
2003-05-08,"Sommerpause"
2003-04-30,"Ins Paradies!"
2003-04-24,"Weg vom Ball"
2003-03-13,"?Wir sollten den Bayern dankbar sein?"
2013-12-01,"Der Fußball als Globus"
2002-05-08,"Fußball,  komm nach Hause!"
2002-04-25,"Der Damit-kann-ich-leben-Mann"
2013-12-23,"In fremden Betten"
2002-04-18,"Auf den Punkt gebracht"
2002-04-18,"Über die Linie reicht"
2002-04-18,"»Über die Linie reicht«"
2013-12-28,"Ergebnis offen"
2002-04-11,"Es geht: Frank Baumann ( Nr. 11)"
2002-04-11,"DAS GROSSE WM-GEWINNSPIEL"
2002-04-11,"Ergebnis offen"
2002-04-11,"Es geht: Andreas Möller (Nr.34)"
2002-03-21,"War was?"
2013-12-22,"DAS GROSSE WM-GEWINNSPIEL"
2002-02-07,"War was?
"
2002-02-07,"Erforschung einer Spezies"
2002-01-17,"Erforschung einer Spezies
"
2013-12-22,"20 gingen, 34 bleiben"
2001-12-27,"DAS GROSSE WM-GEWINNSPIEL"
2001-10-31,"Elf Kollegen sollt ihr sein"
2013-09-09,"Elf Kollegen sollt ihr sein"
2001-10-11,"Kopfstoß"
2013-09-08,"Der Bub ist nicht normal"
2001-09-06,"Der Bub ist nicht normal"
2001-09-06,"Fußball: Weniger Fernsehgeld"
2001-09-06,"DAS GROSSE WM-GEWINNSPIEL"
2013-09-08,"Besser als England"
2013-09-08,"Wo ist Tante Käthe?"
2001-08-30,"Nach dem 1 : 5"
2013-09-09,"JENA-REPORT, 3. FOLGE"
2001-08-23,"DAS GROSSE WM-GEWINNSPIEL"
2001-08-23,"Fortsetzung folgt"
2001-08-16,"DAS GROSSE WM-GEWINNSPIEL"
2001-08-09,"Raus geht: Carsten Cullmann (Nr. 18)"
2013-09-08,"Das große WM-Gewinnspiel"
2001-08-02,"SHAQUILLE O'NEAL: Als Kind habe ich in Wiesbaden gelebt, in Wildflecken und in Fulda. Diese Zeit in Deutschland hat mich geprägt: Ich war in gewisser Weise isoliert und habe die meiste Zeit mit Musik und Sport verbracht"
2013-09-09,"Raus geht: Christoph Metzelder (Nr. 29)"
2001-07-26,"DIE ZEIT-WETTE UM OTTOS AUFGEBOT"
2001-07-26,"Kirch: Ballgeschiebe"
2001-07-26,"Wer wegzieht, der zahlt
"
2001-07-26,"Kirch kauft sich die Liga"
2001-07-26,"Kick und Cash"
2013-09-08,"7 Tage mit Reinaldo Coddou"
2013-09-08,"Fußball ist unser Leben"
2001-07-26,"Helden wie ihr"
2001-07-26,"Kick und Cash
"
2013-09-08,"Helden wie ihr"
2001-07-26,"Gerechtigkeit
"
2001-05-31,"7 Tage mit Reinaldo Coddou"
2001-05-31,"Schöner Leben mit Tita von Hardenberg"
2001-05-23,"Kirch kauft sich die Liga
"
2013-09-07,"Probestehen inne Nordkurve"
2001-05-17,"Probestehen inne Nordkurve
"
2001-05-17,"Schalke im Nacken"
2001-02-08,"Schalke im Nacken"
2001-02-01,"Sekunde der Wahrheit"
2000-10-19,"Sekunde der Wahrheit
"
2000-10-05,"46339"
2000-07-20,"46191"
2000-06-08,"Das Feindschaftsspiel"
2000-06-08,"Vorgelegt"
1999-06-02,"Frisch vom Markt"
1998-07-16,"Elfmeter? Heiliger Dionys, hilf!"
2013-08-28,"Ich habe einen Traum"
2013-08-28,"Kino und Kosovo"
1998-03-19,"Profitabel"
1997-12-12,"Zwei Glückliche zum Abschluss"
1997-10-31,"Ab morgen in der ZEIT"
1997-10-10,"""Rabenschwarzer Tag"""
1997-07-04,"Fußball in Kaiserslautern: Anbetung, Verheißung, Erlösung"
1997-06-06,"Gefährliches Spiel"
1997-05-30,"Wer hat das Tor?"
1997-02-14,"Franzens Kaiser-Pfalz"
1996-12-20,"Im Kampf um das Digitalfernsehen blockiert die spanische Regierung den freien Wettbewerb"
1996-09-06,"""Ich bin noch nicht hart genug"""
1996-07-19,"Fußballbundesliga: Die schwierige Tüftelei um den Spielplan könnte jetzt ein neues Computerprogramm übernehmen"
1996-06-28,"Die Zurichtung des Fußballs"
1996-06-07,"Hochseeyacht im Planschbecken"
1996-03-22,"Auf Wiedersehen, Kinder"
1996-02-09,"Einzug ins Oberhaus"
1995-12-22,"Fußball-EM: Sozialismus auf dem Rasen"
1995-06-16,"Kevin, der Fan"
1995-06-16,"Athens hat Bammel"
1995-05-05,"Zurück ins Funkhaus!"
1994-12-16,"Der Opportunist"
1994-08-26,"Der Doktor von der Weser"
1994-07-22,"Holetschek oder Die Kunst der Heimat"
1994-07-15,"Präsident Hund"
1994-01-21,"Der Ball, die Stadt und die Meisterschaft"
1993-07-09,"Tee ist gut für die Beine"
1993-06-11,"Der Bundesadler auf dem Broiler-Grill"
1993-04-23,"Profitabler Kick"
1992-10-23,"Im Zeichen von Eule und Igel"
1992-05-29,"Tee trinken und aufs ""Klack"" warten"
1992-05-15,"Sturheit und Sitzfleisch"
1991-06-14,"Die Bosse lassen stürmen"
1991-06-14,"Ein Tag auf der Main"
1990-11-30,"Im Bett von Guido Buchwald"
1990-09-28,"Zeitspiegel"
1990-06-08,"Heimspiel für Sat 1"
1989-12-01,"Die Betzenberger Buben"
1988-06-24,"Im Geldrausch"
1988-06-17,"Weiche, Satan!"
1988-06-03,"Eigentor für die Finanzen"
1988-05-13,"Putzen im Westen"
1988-04-29,"Die Luchtenbergs"
1988-04-22,"Seid ihr alle da?"
1987-07-10,"Hallo, da sind wir"
1987-03-27,"Sprachlos vor Glück"
1987-03-13,"Private im Abseits"
1986-09-05,"Fußball total"
1986-05-02,"Das Nürnberger Gefühl"
1985-06-21,"""Diesen Preis der Freiheit müssen wir zahlen"""
1984-10-26,"Flanke von links?"
1984-05-25,"Schöne Schlachten"
1983-08-12,"Fußball kann so bitter sein"
1983-05-06,"Saison der Grünschnäbel"
1983-01-07,"Cricket fern der Heimat"
1982-12-31,"Endspiel-Stimmung "
1982-09-24,"Das Millionen-Spiel"
1982-06-18,"Eine Elf ohne Stars"
1982-05-14,"Gelbe Karte für die Liga"
1981-08-21,"Fairplay im Abseits"
1981-06-12,"Wo bitte ist das Publikum?"
1981-03-27,"Ein freier Mann für alle Fälle"
1980-06-06,"Löwen und Pleitegeier"
1980-05-23,"Fußball mit aller Gewalt"
1979-12-21,"Wohin rollt der Ball?"
1979-10-19,"Breitner stellt alle in den Schatten"
1979-08-10,"Mehr Kraft als Technik"
1979-03-23,"Jesus und die Biedermänner"
1979-03-09,"Prognosen - rückwärts"
1978-10-13,"Wenn der Stuhl wackelt"
1978-08-18,"Neuer Ball, neues Spiel"
1978-08-11,"Mittelmäßige Spieler verdienen zuviel"
1978-06-09,"Fußball-Fernsehgericht "
1977-08-19,"Spielerhandel ohne Ladenschluß"
1977-07-29,"Schwerer Start für die Stars im neuen Trikot"
1977-06-03,"Der Pleitegeier kickt mit"
1976-08-27,"Sechs Tore für die Ehre"
1976-08-20,"Da hört der Spaß auf"
1976-04-09,"Keiner lacht mehr über St. Pauli"
1976-03-19,"Kraftakte hinter den Kulissen"
1975-11-07,"Sündenbock auf der Trainerbank"
1975-09-19,"""Firlefanz wird’s nicht mehr geben"""
1975-08-29,"Ein Volk von Schiedsrichtern"
1975-04-25,"Nur ein Hauch von Snobismus"
1974-12-20,"Wurschteln bis in die achtziger Jahre"
1974-07-12,"Kirmes kennt keine Krise"
1974-05-31,"Traumtore nach Plan"
1974-05-03,"Karikatur einer Weltmeisterschaft"
1974-04-12,"Die Oper braucht Prinzipale"
1974-04-12,"Um Tore und Geld"
1974-04-05,"Aufstiegskampf"
1973-11-23,"Endspiel"
1973-08-24,"Schalke bietet"
1973-06-08,"Bevor die Regeln kamen"
1973-03-30,"Von niemand geliebt"
1973-02-09,"Nur wenig Tuchfühlung in Dresden"
1972-10-06,"Warten auf die Weltmeisterschaft"
1972-08-25,"Fußball-Festival nach Plan"
1972-03-03,"Böse Fouls am laufenden Band"
1971-08-13,"Mit Hirschen auf die Jagd"
1971-07-02,"Die schrecklichen neunzig Minuten"
1971-06-11,"Warum greift er nicht an?"
1971-04-23,"ZEITMOSAIK"
1970-08-28,"Idole wanken, doch sie weinen nicht"
1970-07-17,"Festspiele an der Ruhr – wozu?"
1970-06-05,"Titel, Abstieg und Skandale"
1970-05-29,"Das Milliarden-Spiel"
1970-05-01,"Die großen Vier"
1969-11-21,"REISESPIEGEL"
1969-10-03,"Logelei"
1969-09-05,"Logelei"
1969-06-13,"Das Dorf probt noch den alten Text"
1968-11-22,"ZEITMOSAIK"
1968-06-07,"Der Müll um uns häuft sich"
1968-05-17,"Wohin rollt der Bundesliga-Ball?"
1967-10-27,"Kampf ohne Gnade"
1967-10-13,"Klimawechsel in Wien"
1967-09-01,"Unheimliche Zuschauer"
1967-07-14,"Geht die Bundesliga pleite?"
1967-06-30,"Magier Max"
1966-11-25,"Ein kopfloses Spiel"
1966-10-07,"Gewoge um Millionen"
1966-08-26,"Favoritenmord im Wimbledon-Turnier"
1966-04-22,"Abwärts in die Hölle?"
1966-02-25,"So erlebte ich die Weltmeisterschaft der Golf-Amateure"
1965-08-06,"Goldene Worte aus der Kabine"
1965-05-14,"Von ZEIT zu ZEIT"
1964-08-28,"Eine Elf macht Furore"
1964-08-28,"ZEITMOSAIK"
1964-08-28,"Das Kickerparlament schießt vorbei"
1964-05-29,"In Schalke gehen die Lichter aus"
1964-05-15,"Fußball über alles"
1964-01-03,"Eine Prügelknabe des Fußballs?"
1962-05-04,"Von ZEIT zu ZEIT"
1961-06-09,"Saure Wochen"
1961-06-02,"Das Gold in der Kniekehle"
1961-05-26,"Atemholen vor den Olympischen Spielen"
1961-05-05,"Mitten in der Fußballschlacht"
1960-08-12,"Zeiten – Punkte – Resultate"
1955-10-27,"Keine Favoriten – Fortuna wird entscheiden"
1949-03-03,"Kann man Klamauk verbieten?"
1948-04-01,"Zeiten – Punkte – Resultate"
2005-11-03,"51:13 für die Sowjetunion"
