"dates","title","ressort"
2019-08-21,"Filip Jicha verpasst ersten Titel als neuer Kiel-Trainer","Sport"
2019-08-20,"Ribéry steht angeblich vor Wechsel nach Florenz","Sport"
2019-08-20,"Antidopingagentur prüft Hintereggers Tabletteneinnahme","Sport"
2019-08-19,"Borussia Dortmund dominiert die Topelf des ersten Spieltags","Sport"
2019-08-18,"Paris Saint-Germain kassiert erste Niederlage","Sport"
2019-08-18,"Dritter Anlauf und wieder kein Sieg für Lampards Chelsea","Sport"
2019-08-18,"Holstein Kiel und Dynamo Dresden gewinnen erstmals in dieser Saison","Sport"
2019-08-17,"Eingenullt","Sport"
2019-08-17,"Nübel rettet Schalke gegen Gladbach einen Punkt","Sport"
2019-08-17,"Werder Bremen löst den HSV als Rekordhalter ab","Sport"
2019-08-17,"Bayerns Doppelschlag","Sport"
2019-08-16,"Fan verletzt Liverpools Keeper Adrián ","Sport"
2019-08-16,"Die Helmutkohlisierung der Bundesliga","Sport"
2019-08-15,"Das sind die besten Freistoßschützen der Bundesliga","Sport"
2019-08-13,"Der Ruf der Lausitz","Sport"
2019-08-11,"Manchesters Jugendstil","Sport"
2019-08-09,"Liebe Leserin, lieber Leser, guten Abend,","Politik"
2019-08-05,"HSV feiert deutlichen Sieg in Nürnberg","Sport"
2019-08-04,"Stuttgart verspielt Sieg in Heidenheim - Aue mit zweitem Saisonsieg","Sport"
2019-08-04,"Schwester von Fulham-Profi soll im eigenen Fanblock attackiert worden sein","Sport"
2019-08-02,"Sechs Treffer in einer Hälfte - Bochum und Bielefeld trennen sich remis","Sport"
2019-07-28,"Achte Minute der Nachspielzeit - Hunt-Elfmeter rettet Heckings HSV-Debüt","Sport"
2019-07-28,"Marco Reus ist Deutschlands Fußballer des Jahres","Sport"
2019-07-25,"Warum der Aussortierte nun doch bleiben könnte","Sport"
2019-07-20,"Co-Trainer schießt Gegner an - und sieht Rote Karte ","Sport"
2019-07-17,"Stamm wirft mit Bänderriss fünf Tore","Sport"
2019-07-12,"Das letzte Mal","Panorama"
2019-07-08,"Kein früheres Ende der Transferphase in Deutschland","Sport"
2019-06-29,"""Ausgesprochen suboptimal""","Sport"
2019-06-28,"FC Bayern eröffnet Saison gegen Hertha BSC, Union empfängt Leipzig","Sport"
2019-06-28,"Was mit den Windhorst-Millionen aus Hertha BSC werden kann","Sport"
2019-06-22,"Das ist Deutschlands Gegner Nigeria","Sport"
2019-06-20,"Das gefährliche Spiel des FC Bayern","Sport"
2019-06-18,"BVB verlängert mit Trainer Favre","Sport"
2019-06-17,"Spanien und China nach perfektem Remis im Achtelfinale","Sport"
2019-06-17,"Wer weiterkommt und auf wen das DFB-Team treffen kann","Sport"
2019-06-14,"Girelli und Galli schießen Italien mit fünf Toren an die Gruppenspitze","Sport"
2019-06-09,"Flensburg ist erneut Meister - Gummersbach steigt in letzter Minute ab","Sport"
2019-06-09,"Hattrick - Cristiane schießt Brasilien zum Auftaktsieg","Sport"
2019-06-08,"Weltmeister Frankreich verliert in der Türkei","Sport"
2019-06-07,"""Wir gehören zum Verein""","Panorama"
2019-06-07,"»Wir gehören zum Verein«","Panorama"
2019-06-06,"Flensburgs Rasmus Lauge zum Spieler der Saison gewählt","Sport"
2019-05-31,"Neue Korruptionsanschuldigungen gegen früheren Marseille-Präsidenten","Sport"
2019-05-29,"Hecking soll den HSV zurück in die Bundesliga führen","Sport"
2019-05-28,"Mehrere Fußballer und Präsident von spanischem Klub festgenommen","Sport"
2019-05-28,"Die Geschichte einer Selbstüberschätzung","Sport"
2019-05-24,"Französische Polizei fahndet nach Tatverdächtigem","Panorama"
2019-05-22,"Die Spieler gelangen an ihre Grenzen","Sport"
2019-05-20,"Keine Pause! Auf geht's! Weiterschauen!","Sport"
2019-05-19,"Galatasaray gewinnt Istanbuler Stadtderby um die Meisterschaft","Sport"
2019-05-19,"Paderborn steigt auf, Union muss in die Relegation","Sport"
2019-05-19,"Die Durchschnittsliga ","Sport"
2019-05-19,"Das ist die Topelf des 34. Spieltags","Sport"
2019-05-19,"Kompany wird Spielertrainer in Anderlecht","Sport"
2019-05-18,"Benfica Lissabon gewinnt portugiesische Meisterschaft","Sport"
2019-05-18,"Die Rettung der Bundesliga heißt Super League","Sport"
2019-05-18,"Der Drei-Minuten-Krimi","Sport"
2019-05-18,"Triumph im Fernduell","Sport"
2019-05-18,"Bayern München ist Deutscher Meister","Sport"
2019-05-18,"Zu schnell vorbei","Sport"
2019-05-17,"Künstlerkollektive äußern sich zu Anti-Nazi-Aktion in BVB-Optik","Panorama"
2019-05-17,"Liebe Leserin, lieber Leser, guten Abend,","Politik"
2019-05-17,"""Unter der Bank gibt es eine Ablage. Da gehören die Badelatschen hin""","Sport"
2019-05-17,"""Ein Tanz am Abgrund""","Geschichte"
2019-05-17,"""Ich halt das nicht mehr aus. Ich will das nicht mehr sehen.""","Geschichte"
2019-05-17,"Hamburger SV trennt sich von Trainer Wolf","Sport"
2019-05-17,"""Es ist erst vorbei, wenn es vorbei ist!""","Sport"
2019-05-16,"""Möchte meinen Vertrag gern erfüllen""","Sport"
2019-05-13,"Zwei Teams für den Dauerrausch","Sport"
2019-05-13,"Das ist die Topelf des 33. Spieltags","Sport"
2019-05-13,"Im Nirgends zwischen null und tausend Volt","Sport"
2019-05-12,"Ajax Amsterdam gewinnt Double","Sport"
2019-05-12,"Frankfurt rutscht von Champions-League-Platz","Sport"
2019-05-12,"Manchester City ist englischer Meister","Sport"
2019-05-12,"Hamburger SV verpasst endgültig den Aufstieg ","Sport"
2019-05-12,"Wie Brighton Liverpool zur Meisterschaft verhelfen kann","Sport"
2019-05-12,"Das Gegenteil von meisterlich","Sport"
2019-05-12,"Die Energiewende ","Sport"
2019-05-12,"Finale dahoam!","Sport"
2019-05-11,"Fakten? Interessieren einen Uli Hoeneß nicht","Sport"
2019-05-11,"Eine Fußspitze entfernt vom Titel","Sport"
2019-05-11,"Titel-Entscheidung vertagt - FC Bayern holt in Leipzig nur einen Punkt","Sport"
2019-05-11,"Hannover und Nürnberg steigen ab","Sport"
2019-05-11,"Karlsruhe folgt Osnabrück in die 2. Liga","Sport"
2019-05-10,"""Da war so enorm viel negative Energie""","Sport"
2019-05-08,"Mein Auto, mein Steak, mein Friseur","Netzwelt"
2019-05-08,"Die Rolle seines Lebens","Sport"
2019-05-07,"Spiele der Männer werden verschoben - damit jeder das Finale der Frauen sehen kann","Sport"
2019-05-07,"Bayern angeblich an Lopetegui interessiert","Sport"
2019-05-07,"Widder do","Sport"
2019-05-07,"Schalke-Boss Tönnies tritt gegen Heidel nach","Sport"
2019-05-06,"Kapitän Kompany hält Manchester City auf Meisterkurs","Sport"
2019-05-06,"Köln kehrt zurück in die Bundesliga","Sport"
2019-05-06,"Das ist die Topelf des 32. Spieltags","Sport"
2019-05-06,"Videoschiedsrichter hat Handspielszene übersehen","Sport"
2019-05-06,"Abschied von Robbery","Sport"
2019-05-05,"6:1 - Leverkusen zerlegt die Eintracht","Sport"
2019-05-05,"1:1 gegen den Letzten - Manchester United verpasst die Champions League","Sport"
2019-05-05,"Dass dieses Remis egal ist, ist ein großer Erfolg für beide Vereine","Sport"
2019-05-05,"Fußballerinnen des VfL Wolfsburg feiern dritte Meisterschaft in Folge","Sport"
2019-05-05,"Union verliert und lässt den HSV hoffen","Sport"
2019-05-04,"""Ich liebe den Fußball""","Sport"
2019-05-04,"Es ist vorbei","Sport"
2019-05-04,"Aller Hand","Sport"
2019-05-04,"Comebacker und kurze Arbeitstage","Sport"
2019-05-04,"40 Minuten in doppelter Unterzahl - Tottenham verliert in der Nachspielzeit","Sport"
2019-05-02,"Mit Ansage","Sport"
2019-05-01,"Der Adler fliegt nicht mehr","Sport"
2019-04-29,"Das ist die Topelf des 31. Spieltags","Sport"
2019-04-29,"DFB sperrt BVB-Star Reus für zwei Spiele","Sport"
2019-04-29,"Hoch lebe der Boykott!","Sport"
2019-04-28,"Chance vertan","Sport"
2019-04-28,"""Das gibt es in Deutschland leider nicht so"" ","Sport"
2019-04-28,"Agüero erlöst Manchester City gegen Burnley","Sport"
2019-04-28,"Mission Wiederaufstieg stark gefährdet","Sport"
2019-04-28,"Bunte Vögel","Sport"
2019-04-27,"Der BVB gibt auf","Sport"
2019-04-27,"Sieben Tore - St. Pauli dreht Spiel gegen Regensburg","Sport"
2019-04-27,"Boltons Fußballer boykottieren Spiel gegen Brentford","Sport"
2019-04-27,"Trainer Anfang muss wohl gehen","Sport"
2019-04-27,"Wenn schon schlecht, dann wenigstens dem BVB den Titel vermiesen","Sport"
2019-04-25,"Die neuen Trikots des Chemnitzer FC zeigen, dass der Klub immer noch ein Nazi-Problem hat","Panorama"
2019-04-24,"Der letzte Schwung","Sport"
2019-04-24,"Leipzig, wie es tanzt und lacht","Sport"
2019-04-23,"Long erzielt schnellstes Tor der Premier-League-Geschichte","Sport"
2019-04-23,"DFL verlegt Eintracht-Spiel am vorletzten Spieltag","Sport"
2019-04-23,"RB Leipzig ist das Team der Zukunft","Sport"
2019-04-22,"Latte, Pfosten, Ostereier - Wolfsburg und Frankfurt trennen sich unentschieden","Sport"
2019-04-22,"Traumziel Liga zwei","Sport"
2019-04-21,"Dortmunds Meister-Argumente","Sport"
2019-04-21,"Meister geht auch dreckig","Sport"
2019-04-20,"Leipzig baut gegen Gladbach Siegesserie aus","Sport"
2019-04-20,"Sie sind doch nicht unbesiegbar","Sport"
2019-04-20,"Stuttgart geht 0:6 in Augsburg unter","Sport"
2019-04-19,"Ajax-Erfolg wirbelt Spielplan der Eredivisie durcheinander","Sport"
2019-04-19,"Enge kann befreiend sein","Sport"
2019-04-15,"Das ist die Topelf des 29. Spieltags","Sport"
2019-04-15,"Vorboten des Umbruchs ","Sport"
2019-04-15,"Auf der rechten Fahrspur und niemand zieht vorbei","Sport"
2019-04-15,"Spucke ist nicht reinlich","Sport"
2019-04-14,"Paris Saint-Germain geht 1:5 beim OSC Lille unter ","Sport"
2019-04-14,"Coman schießt FC Bayern wieder an die Spitze - Sorgen um Neuer ","Sport"
2019-04-14,"Miyaichi rettet St. Pauli bei Trainerdebüt einen Punkt gegen Bielefeld","Sport"
2019-04-13,"""Solche Leute braucht man nicht in der Bundesliga""","Sport"
2019-04-13,"Havertz schießt Leverkusen zum Sieg in Stuttgart","Sport"
2019-04-08,"Das ist die Topelf des 28. Spieltags","Sport"
2019-04-08,"Vom Leiden der Trainer","Sport"
2019-04-07,"Choupo-Moting mit dem Fehlschuss der Saison - PSG verpasst vorzeitigen Titelgewinn","Sport"
2019-04-07,"Wie aufgeladen","Sport"
2019-04-02,"Messi und Suárez retten Remis nach ter-Stegen-Fehler","Sport"
2019-04-02,"FC Ingolstadt schmeißt Trainer Jens Keller raus","Sport"
2019-04-01,"Dresden gewinnt zum ersten Mal in diesem Jahr","Sport"
2019-04-01,"Der Ball, das Tier und wir","Sport"
2019-04-01,"VfB Stuttgart geht gestärkt in die Relegation","Sport"
2019-03-31,"Doppelpack Kostic - Frankfurt auf Platz vier","Sport"
2019-03-30,"Huddersfield steht als erster Absteiger fest","Sport"
2019-03-22,"Sterling trifft dreifach bei Englands Triumph über Tschechien","Sport"
2019-03-19,"""Der Verein Fanszene Chemnitz war nicht beteiligt""","Sport"
2019-03-18,"Verein trennt sich von Oberliga-Torwart - Bundeswehr prüft den Fall","Sport"
2019-03-18,"Das ist die Topelf des 26. Spieltags","Sport"
2019-03-17,"Endlich nur noch Bundesliga","Sport"
2019-03-16,"Zum Haareraufen","Sport"
2019-03-16,"Reus schießt BVB in letzter Minute zum Sieg gegen Hertha BSC","Sport"
2019-03-16,"Heimpleite gegen Leipzig - Schalke verliert auch mit Stevens","Sport"
2019-03-15,"Mönchengladbach kann zu Hause nicht mehr gewinnen","Sport"
2019-03-15,"Was für die Pyro-Party spricht","Sport"
2019-03-12,"Das ist die Topelf des 25. Spieltags","Sport"
2019-03-09,"Bayern macht den Müller froh und den Hoeneß ebenso","Sport"
2019-03-09,"Der BVB ist ab sofort Verfolger","Sport"
2019-03-08,"Mit 23 Punkten steigt Schalke ab","Sport"
2019-03-08,"Union Berlin besiegt neun Ingolstädter und zieht am HSV vorbei","Sport"
2019-03-08,"Wann Bundesligatrainer um ihren Job fürchten müssen","Sport"
2019-03-04,"Das ist die Topelf des 24. Spieltags","Sport"
2019-03-04,"""Diese Dinger kannst du nicht trainieren""","Sport"
2019-03-03,"Remis im Stadtderby bei Everton - Liverpool verliert Tabellenführung","Sport"
2019-03-03,"""Momentum auf unserer Seite""","Sport"
2019-03-02,"Wie eine Katze, wenn es Futter gibt","Sport"
2019-03-01,"Tabellenführer Dortmund verliert in Augsburg","Sport"
2019-03-01,"Kroos schießt Union Berlin am HSV vorbei auf den zweiten Platz","Sport"
2019-02-27,"Chelsea siegt mit neuem Torwart, Liverpool souverän","Sport"
2019-02-26,"Das ist die Topelf des 23. Spieltags","Sport"
2019-02-25,"Wie im Fußball, so im Leben","Sport"
2019-02-24,"Das Krisen-Trio","Sport"
2019-02-19,"Wie die Premier League die Bundesliga taktisch abgehängt hat","Sport"
2019-02-19,"Ohne Reus reicht's nicht","Sport"
2019-02-18,"Dortmund spielt nur remis in Nürnberg","Sport"
2019-02-18,"Handreichung zum Handspiel","Sport"
2019-02-17,"Deutsche Schiedsrichterin wird im iranischen TV zensiert – weil sie kurze Hosen trägt","Panorama"
2019-02-17,"Ramos fliegt vom Platz - Real blamiert sich gegen Krisenklub Girona","Sport"
2019-02-17,"Warum Bayern und Wolfsburg die Liga dominieren","Sport"
2019-02-16,"Schalke punktet zu zehnt, Stuttgart verliert bei Hitzlsperger-Debüt","Sport"
2019-02-16,"HSV holt spätes Remis - Union springt auf Platz zwei","Sport"
2019-02-16,"Coman ist ""Option"" für Duell gegen Liverpool","Sport"
2019-02-14,"Mit Wucht aus der Spur geworfen","Sport"
2019-02-12,"Überzeugungsopfer","Sport"
2019-02-12,"Sportvorstand Reschke muss gehen - Hitzlsperger übernimmt","Sport"
2019-02-12,"Nürnberg trennt sich von Trainer Köllner","Sport"
2019-02-11,"Das ist die Topelf des 21. Spieltags","Sport"
2019-02-11,"Hoffnung in Hannover","Sport"
2019-02-11,"""Bayern gewinnt, überzeugt aber nicht""","Sport"
2019-02-10,"""Kampagne"", ""ahnungslos"" - Salihamidzic attackiert Sky-Experte Hamann","Sport"
2019-02-09,"Treffer der Generationen","Sport"
2019-02-04,"Max Hopp nimmt erstmals an Premier League teil","Sport"
2019-02-04,"""Kann Gladbach dem BVB wirklich gefährlich werden?""","Sport"
2019-02-04,"Die Liga ist tot, es lebe der Pokal!","Sport"
2019-02-02,"Juventus verspielt Sieg gegen Parma in letzter Minute","Sport"
2019-02-02,"Ein Remis, das sich nach mehr anfühlt","Sport"
2019-02-02,"78 Minuten in Unterzahl - HSV verliert in Bielefeld","Sport"
2019-02-02,"90 Minuten in einer Grafik","Sport"
2019-02-02,"""Da musste ich ein paar Mal schlucken""","Sport"
2019-01-31,"Der Preis der Spannung","Sport"
2019-01-30,"HSV bleibt dank Lasogga Tabellenführer","Sport"
2019-01-28,"DFB-Videochef tadelt zwei Entscheidungen","Sport"
2019-01-28,"Die Topelf des 19. Spieltags","Sport"
2019-01-28,"""Der Fußball hat vom Handball gelernt""","Sport"
2019-01-27,"Hannover 96 trennt sich von Trainer Breitenreiter","Sport"
2019-01-27,"Königliche Bilanz","Sport"
2019-01-26,"Mit 35 Jahren - Quagliarella trifft im elften Spiel in Folge","Sport"
2019-01-25,"Schalke verspielt zwei Führungen in Berlin","Sport"
2019-01-23,"Strobel fällt ""sechs bis acht Monate"" aus","Sport"
2019-01-22,"Immer Glück ist Können","Sport"
2019-01-22,"""Jetzt ist alles möglich""","Sport"
2019-01-21,"Das ist die Topelf des 18. Spieltags","Sport"
2019-01-21,"""Die Bosz-Transformation von Bayer blieb aus""","Sport"
2019-01-21,"Vom Warmlaufen der Fans","Sport"
2019-01-20,"Klopp holt 103-Jährigen nach Anfield","Sport"
2019-01-19,"Koscielny ""schultert"" Arsenal zum Sieg gegen Chelsea","Sport"
2019-01-19,"BVB schlägt Leipzig - und bleibt sechs Punkte vor den Bayern","Sport"
2019-01-18,"Goretzka schießt Bayern zum perfekten Rückrundenstart","Sport"
2019-01-18,"Was für die Bayern spricht","Sport"
2019-01-17,"Die Abschiedskandidaten","Sport"
2019-01-16,"Spanien qualifiziert sich für die Hauptrunde - und trifft auf Deutschland","Sport"
2019-01-11,"""Normalerweise hast du keine Chance""","Sport"
2019-01-08,"Wie das erfolgreichste Team der Welt verlernte, erfolgreich zu sein","Sport"
2019-01-06,"Bereits sechste Saisonniederlage für Real Madrid","Sport"
2019-01-04,"Niedergekämpft","Sport"
2018-12-30,"Pogba trifft bei United-Sieg erneut doppelt","Sport"
2018-12-30,"Bloß nicht ausrutschen","Sport"
2018-12-26,"Stille Örtchen","Sport"
2018-12-24,"Küren Sie Ihren Moment der Hinrunde","Sport"
2018-12-24,"Lasst ab von der Sünde der Pause!","Sport"
2018-12-23,"Tottenham bleibt Liverpool auf der Spur","Sport"
2018-12-23,"Wolfsburg beendet starke Hinrunde auf Platz fünf","Sport"
2018-12-23,"Kovac ist flexibler geworden","Sport"
2018-12-23,"Das letzte Aufbäumen","Sport"
2018-12-22,"Ribéry bewirbt sich um ein weiteres Bayern-Jahr","Sport"
2018-12-22,"United-Interimscoach Solskjaer feiert Kantersieg zum Einstand","Sport"
2018-12-22,"Der Betze macht das Licht aus","Sport"
2018-12-21,"Marco Reus ist der Spieler der Hinrunde","Sport"
2018-12-20,"""Ribéry, dieser ewige Endgegner""","Sport"
2018-12-20,"Das ist die Topelf des 16. Spieltags","Sport"
2018-12-20,"Immer tiefer","Sport"
2018-12-19,"Die Kohle nicht wert","Sport"
2018-12-19,"Die Ruhe vor dem Leipzig-Sturm","Sport"
2018-12-19,"Favoritenschreck Fortuna","Sport"
2018-12-17,"Warum Juventus die Champions League gewinnt","Sport"
2018-12-17,"Das ist die Topelf des 15. Spieltags","Sport"
2018-12-17,"""Ein Glücksgefühl wie ne frische Schale Pommes""","Sport"
2018-12-17,"Also auf zu Loblied und Geschunkel!","Sport"
2018-12-16,"Auf die ""Wer alles unter Favre besser wurde""-Liste aufgenommen","Sport"
2018-12-15,"Auf Tränen folgt Jubel","Sport"
2018-12-15,"Auf Tränen folgt Jubel","Sport"
2018-12-15,"St. Pauli und Union siegen beide im Fernduell um Platz drei","Sport"
2018-12-14,"Mein Bruder Lothar","Panorama"
2018-12-14,"Arsenal sichert sich den Gruppensieg, Milan fliegt raus","Sport"
2018-12-11,"Tuchel, Klopp oder Ancelotti - einer fliegt raus","Sport"
2018-12-10,"Das ist die Topelf des 14. Spieltags","Sport"
2018-12-10,"Dann hätten sie sich die letzte Saison auch sparen können!","Sport"
2018-12-10,"""Das war für Königsblau ein Schlag ins Gesicht""","Sport"
2018-12-09,"Die Liga ist schon wieder langweilig","Sport"
2018-12-08,"Schwarz-gelbe Spielverderber","Sport"
2018-12-08,"Manchester City verliert erstmals - Chelsea schießt Liverpool an die Spitze","Sport"
2018-12-08,"Der ewige Streit ums Revier","Sport"
2018-12-07,"HSV bleibt Tabellenführer, Kölns Terodde trifft wie er will","Sport"
2018-12-05,"Weihnachtsgeschenke, 20 Tage zu früh","Sport"
2018-12-05,"Hasenhüttl geht in die Premier League","Sport"
2018-12-04,"Das ist die Topelf des 13. Spieltags","Sport"
2018-12-03,"Chelsea will Pulisic im Winter holen","Sport"
2018-12-03,"""Vergleiche mit Donald Trump sind nicht falsch""","Sport"
2018-12-02,"Die Torjäger als Vorlagengeber - Barça wieder Erster","Sport"
2018-12-02,"Wolfsburg kontert sich zum Sieg, Frankfurts Serie reißt","Sport"
2018-12-01,"Stiller Sieg","Sport"
2018-12-01,"Gnabry lässt FC Bayern jubeln, Stuttgart verlässt letzten Platz","Sport"
2018-12-01,"Im Schaufenster","Sport"
2018-12-01,"Villa schließt sich Iniesta und Podolski an","Sport"
2018-11-30,"Fortuna stürmt, Mainz gewinnt","Sport"
2018-11-30,"""Auf die brutale Tour""","Sport"
2018-11-30,"Drittligisten wollen auf dem Platz gegen DFB protestieren","Sport"
2018-11-29,"Zwei kuriose Eigentore von Marseille, Frankfurt feiert Gruppensieg","Sport"
2018-11-29,"Als Borussia Mönchengladbach den Dopingkontrolleur vor die Kabinentür setzte","Sport"
2018-11-28,"Tuchel besiegt Klopp - Thriller am letzten Spieltag","Sport"
2018-11-28,"Lyon, der City-Schreck","Sport"
2018-11-27,"Hoffenheim verpasst in Unterzahl den Einzug ins Achtelfinale ","Sport"
2018-11-27,"Routiniers schießen die Bayern mit Kantersieg ins Achtelfinale","Sport"
2018-11-26,"Das sind die elf Besten des 12. Spieltags","Sport"
2018-11-26,"""In München ist Land unter""","Sport"
2018-11-25,"Gladbachs Heimbilanz bleibt makellos, Wood sorgt für Bundesligarekord ","Sport"
2018-11-24,"Torwart gleicht gegen Podolski-Klub Kobe aus","Sport"
2018-11-22,"So wird ein Fußballclub zur Geldmaschine","Sport"
2018-11-21,"Montagsspiele sollen abgeschafft werden","Sport"
2018-11-21,"Die Nations League ist ein Gewinn","Sport"
